ID	06h_1	06h_2	06h_3	06h_4	12h_5	12h_6	12h_7	12h_8	18h_9	18h_11	18h_10	24h_13	24h_14	24h_12	48h_15	48h_16	48h_17	48h_18	72h_19	72h_20	72h_21	72h_22	96h_23	96h_24	96h_25	96h_26
P02649	23.018170341928275	23.591369211310568	23.857116158450303	23.9001075328735	24.083414100812	23.24622534474876	24.811745699827192	23.726839491103565	23.843976869530024	23.42301342341721	22.69230133663735	23.937096047737903	21.842924730217486	23.01428825359838	23.95952066095392	22.965251295932035	21.595733114778294	22.814215645539814	23.930206337264874	23.345731282210725	21.623277027004683	22.204878555822113	22.300339144030232	22.281630771401574	22.389610041844655	24.318916868620438
P02652	25.419423134195767	24.93351673627615	29.180028425072216	24.94533508730972	29.142355295098774	26.772175261198925	27.075337193940662	28.075503396173907	24.086169447421803	23.996842440599252	25.97119676755755	25.902312544302088	22.72961828065683	24.319202768053195	24.71635476335306	22.037034287110178	24.38347971866454	21.026202852548415	26.581635529420232	23.39340067014647	24.97362608779843	24.00142999781896	25.18814961119334	21.170348948977967	22.21330840514456	21.259267852654915
P02655	18.859304238950152	18.23245213964706	21.09406181356607	19.145253379983806	20.123442375050676	19.79586748746805	20.043848790051356	21.43659065737357	18.834497340442695	20.48365298896923	19.680792763278127	19.86987098951325	18.787598138315655	20.126217629326312	18.321922681071534	18.792892823718983	19.096125334004345	19.09576553088362	20.66132079789103	17.910768093301343	18.78066260977975	18.021029586453288	18.938422905825295	18.00426303141252	19.097651411894965	18.795210346906803
P02656	23.96375659344453	24.55622894069927	28.194572973535813	24.478525576802305	26.923025749443823	25.236082120821678	24.947434733850812	25.975748228720203	24.223659037609472	25.210842485261363	22.763499990064545	23.07099931170776	21.15393316977619	23.336804172799248	23.871221514935158	23.10136614889353	21.645211272448137	24.313295648202608	25.42619980906189	22.675838986065777	22.590412595187694	23.00445148421445	23.44693090611655	21.21108765350737	22.683534649629358	22.835207347877
P02671	24.507034505957243	23.97243778174653	25.530004837866727	24.16507047106371	25.336932797486792	24.334355146629413	27.577577620321726	24.65648106994875	24.559106836756435	24.01930032049283	25.505260257912298	26.877328575755925	24.564035800559594	23.54908232066797	24.781913017601	20.93202381961206	22.594607342516717	22.051162870514077	24.422775441639416	22.8492413652313	24.270075115057416	23.446746116249862	24.86071867138387	21.44442534776782	22.868328229477285	21.882035349995686
P02675	20.935039626749678	21.00838356456371	21.197415971339595	22.422858495318888	22.35413968999742	22.021646453051595	24.637579793261963	21.48085084305365	23.32877267562813	21.804632359791082	22.323997227573756	22.941165405321264	22.8548158790828	20.961972517239133	22.325559975549936	22.17457427711213	22.314037976156374	22.860409556337675	21.682148174472395	23.167944142284625	21.77671248442304	20.86792682639834	20.963797128921826	23.798723535193176	24.322809194906178	21.437051775024354
P02679	20.620142882052043	21.315400717464595	20.613361280065718	22.14072607274608	22.16483952727021	21.77654422701486	25.990554688262513	21.357366829329848	23.745316218151288	21.536253368408982	22.429083786929745	24.804153594246554	22.18347656467198	21.7120624842292	23.4786148799108	21.699764200757706	21.638238283323425	22.9837548166434	22.14232292877914	22.85459158289212	20.888952391598234	21.749292218934556	20.39262117638205	22.573719558389726	24.435042654852722	21.341519646076325
P02730	20.680039494982864	22.055471426986394	21.100007561561704	20.562323073980348	21.29500247057607	21.77996276244894	22.33409211249802	22.02006094193621	21.082630156177878	23.092633895541667	22.49613749201464	21.895547933988503	20.307957475521114	20.768078723779496	21.703076753786704	20.49368486031804	21.992860350427026	21.49459359405328	23.029760751512214	21.328287276927327	19.6367961073649	19.590269538528748	19.282953716092315	19.567259003508504	20.165141327696794	20.476614042841714
P02741	22.725660385201174	23.040167450967953	23.05535982418283	18.972215506476918	23.552840997765472	23.67873272307457	26.213175984094796	23.169082245126848	23.918551174096926	23.92779723157595	23.203160186961863	27.56807165840449	24.343607291046244	23.54293637658026	24.313175991194342	23.752443530968417	23.36469570586243	24.26735051408311	23.566340104318545	23.720715297532674	23.44403148005266	23.439760234035585	23.381479862513334	23.872815601684547	24.097697707815396	23.779510589737807
P02743	21.445977456586995	23.21349646416116	21.24209249609936	22.110312485286965	23.42008962194401	23.521601650584067	23.638114822416796	22.724062578896287	23.89276034866885	23.232056455991025	23.313803564023893	25.60870812130558	22.60323804112151	22.644962490807686	23.8317706858763	24.341687528521774	22.249885208027937	23.759498375958774	23.525396561234064	24.622025461135348	21.449168283515093	22.385475491880776	21.380906480243567	23.080281473264478	22.428857246212104	23.832303897885097
P02748	22.13405559940564	22.46023988106625	21.39886129914126	22.498370044166386	21.939956848292447	22.102734975755034	23.077541065054284	22.78840295603023	23.083856276199832	22.140657098750086	22.985905002263188	22.605370444653705	21.130269315797666	22.55542201417063	23.09664240697	21.790453984105433	21.08749752039177	23.91121451399715	21.939165971770187	22.87478008756037	21.545335251751062	22.96873898754191	21.236653622287946	21.4672800311714	22.428883580730414	22.353085417359736
P02749	21.200101678793985	23.42469038862522	22.178166533595068	21.922634613797864	21.93715445406648	20.812051219615462	23.29792179841848	21.76152604659226	21.436373889986164	22.634168558973382	22.274478737639157	21.78372026599198	21.651074963735677	22.172351139610413	21.235166375289225	21.30502259335392	19.816760971119642	22.303391982446996	21.02059131089734	22.296936182335333	21.48557234119926	22.658549145987685	21.90282679033738	20.969087936334212	22.308270200982577	23.60787117832807
P02750	22.167117795104872	23.015404119603893	19.835275576020194	22.53529360485444	21.01072825283665	21.940390407587522	26.061645152932435	21.104639298370927	23.25877404184039	20.536875970387513	24.927126314303415	24.007361020872423	24.304954923472128	21.879982450058677	22.39372091493825	21.668598423512933	22.120898565742124	20.88468683765103	20.775161346618	22.565172970611762	21.334148241871937	22.830982433206835	23.641578473346144	22.16018304121655	21.914424282557498	23.991782668369815
P02751	19.14344990517405	19.432165492432794	20.03594664309201	21.472801097377953	20.407586190611188	21.105640869592662	22.005039851164064	20.567061952697003	21.722444467234226	21.023995989094846	20.260780598962974	19.55779941975208	21.396830763839016	21.215211013869222	20.60600944901696	21.181147245013	20.832116882298045	20.95592438084892	21.314818970052123	21.296125110963608	20.36623496992058	20.05499185864491	20.11296538305698	21.388734875734414	22.27194446648201	22.317444233334864
P02753	20.777966128041953	23.034239315913588	23.3166912696015	22.268935541480303	21.13378401262552	21.17698313111829	22.252349808903805	21.509656466634947	22.110442639247097	23.051229087546762	22.356632316137134	22.08027853470712	22.106414816751393	23.04668894244415	21.205055405563556	21.301808371305412	22.075428223716518	21.95004712617697	22.392299794996475	22.952618238898562	22.383865438011856	23.32931424953589	22.577734284707507	22.021835040574548	22.192521612930772	22.476542909793615
P02760	22.554728681780084	22.843098231195178	23.585177284860947	22.194881566748723	22.68229453627784	20.540976879912378	23.358749140918064	22.098427300550377	22.758084427474657	22.43069786495384	21.733732387176133	22.62078559916439	21.656195801033874	23.015713736701215	21.470850786051685	21.302842859084162	21.52123275595688	22.39516362533272	22.90668931698616	23.143486770418043	22.857829717282804	22.862937414474477	23.27867819879404	22.69029151769196	22.150298927232782	23.722470439627283
P02763	25.862383827373307	27.083970188821777	25.398590160830338	26.320971291516173	25.651600524440788	26.523586411116156	28.709282470008752	25.603053345736523	27.004333246078666	23.898034141513815	26.702674822688564	26.774686474010085	26.6470432214067	24.880834982284185	26.749180111244158	25.540755359987664	24.917331587730928	25.274101113039894	24.50104010922876	25.49148927605934	25.729262243948554	25.660447654505354	26.480959161435486	25.2884792097558	26.507232421055036	27.19811814736096
P02765	19.557697726049803	20.95098970184195	22.49051987302542	21.581752024691184	22.500947817934136	22.43274319866118	23.60576771377778	20.509680480991197	21.46344468987587	22.38663021724677	23.08391062202432	21.679348132518054	21.096003035095276	22.09239056437667	20.616009798119556	19.302966101938544	17.462076148614635	20.123810924085564	21.029833843000343	21.98601645055195	22.3184196493156	20.541831960595623	22.619377119394606	20.63265969132565	20.6201221264422	20.977745096728363
P02766	18.07682949384877	21.084789676918742	23.878269446996008	21.066553735462065	22.74930956730092	23.21222612351508	21.939756646764337	22.921442866201186	19.750037203114367	21.498668587301893	19.00442343704193	19.617174542571295	17.415209674849365	20.44289169655616	18.500852601082933	19.82241846342776	17.458517927543	19.360938685399493	22.006481547169148	19.593718296008696	20.611047530339512	20.103475660908547	20.353080286969046	17.77622983864579	18.73327474822447	18.370806157757468
P02775	20.930771810857713	22.380895322154164	22.325648929311377	20.594733601941797	21.02431252261139	22.564484618499755	23.686738006062775	22.577065130342913	21.960673758265997	20.467327347321984	22.033755480975707	22.224515307008218	21.58989736928399	20.524886984337307	22.26750715925221	20.305532709283327	18.824913913864027	20.71412174063701	20.778580570623824	21.168399711078674	21.633187449652862	20.606980152808955	19.872402810504518	18.420216051783683	20.877925650006436	21.82055795413027
P02787	20.767467046006892	21.178397221813526	21.948631703176993	22.08745788878376	23.316326414647687	22.388653600664725	23.280157342100786	22.4019397372658	22.695718127479914	21.98886212210196	22.34331448958028	24.20451074624498	22.023609399207604	22.345973374781067	21.38314945425995	21.328708917545104	21.304119876932305	22.04112745343627	22.497957180306152	23.42563587893652	20.793903156313377	21.367281377174553	20.834216760652836	20.67601222165912	21.707945873823896	21.373604495630875
P02788	21.12446217353201	21.596280703259602	19.98544960933215	20.16783855937498	22.60595851104345	21.135560809294468	19.92245085489545	18.80531589737016	23.648907810228984	21.94547472990691	21.978889949635416	24.41455591429588	24.231580273479903	22.745544166983102	23.3358668944297	22.035018350641106	19.933697267620847	22.583449873639523	21.062532216257242	23.162518286359745	20.078035819242245	21.024323306513057	19.727837437285558	21.494535712503364	21.11277474565268	23.12564639821248
P02790	19.895897185426726	20.975730057316884	21.001522189071387	21.114578746886554	21.239842989633146	21.148465953517622	24.952227616548733	20.66955848219726	21.903073697634326	20.449909411073804	21.277038040835727	23.173279626723758	22.359503768470336	21.089263683005704	20.701861782895058	21.643006644817	20.183158994043662	21.94922139185308	21.872202847600786	22.51011445983711	18.953050314746662	21.47565117394464	21.386532444060457	21.501843552710785	21.143753783887306	21.757096211567696
P02794	22.435537610796466	23.4003538539081	23.27009862615163	19.7550512579153	21.703114433777163	20.495274471757924	19.75910668743647	19.987727462624328	22.29797203512991	21.760941415550448	21.151646442159056	19.84875744934426	22.859898372114557	20.91250174094982	22.019404460584703	23.063734127257337	21.357417928942038	21.895746422875522	20.615079436765082	23.077831389242384	21.443149760033343	22.46530119964624	22.22868041553142	23.33932561600369	22.346225261718075	22.60508427522861
P02795	19.658434571046037	24.43632668304761	19.578485772557137	25.234169555155848	21.4104477778431	21.59899472127136	22.713062838475903	21.246130217422785	23.0598053717704	21.797034659198335	20.9692229360616	19.61278511901112	22.83271893391619	22.93914694852117	22.35006661063215	22.82465813679923	22.535311799841335	22.840162842988533	22.585656988376932	22.77928292967327	22.766380440054988	23.020677306782787	24.074843581111864	22.962400486465494	23.004169938314497	22.748266327081442
P03915	20.497848622473818	18.0163557394732	19.24873002018945	20.65635060790745	19.88220016764312	19.45328330431189	20.155898772014545	19.474170338474462	20.47662494914873	19.593043495113108	18.712107808922703	19.87513952957379	22.15441105050575	19.792343851873536	18.887530000372415	20.668007447529426	19.89671516901845	21.177732199730215	19.85590268324944	19.244792924976167	20.407857048518853	20.3551356321473	20.084560831863893	21.554599257841893	20.420921496016852	21.75385934514755
P03973	23.011813457674567	22.979821076526058	23.05857615390231	22.99922962750047	22.802773524546634	22.81989198503178	22.778009810413952	22.850256155857437	21.7722322067796	21.864032963478923	22.609555300764097	24.10333854971736	22.75025879943533	23.044752918283038	22.996112513414957	22.65639707734868	22.907456942988432	22.998727642249868	23.006334839907737	23.430161389898462	22.032614363315805	22.89031952975053	24.174053425595233	22.778690634108898	23.45840692956999	22.097947477264224
P04003	20.71686795357173	21.831005636998885	20.489092195259538	21.279109940745542	21.61878392749013	20.35829144389747	23.873863397882758	21.503601267113254	23.527677076425626	22.57708769098925	21.20086816873681	24.163100875305926	22.133019882662758	21.934540141321904	22.523961823956554	20.846800136249392	21.91324276374808	22.180585755829924	21.73252030517022	22.14117261633781	21.907870957687393	21.818422023349484	21.945554991432676	22.074771891328236	22.349041286404272	22.222822606747823
P04004	23.889264610873866	25.000815072474005	23.50469446623145	24.255037837866617	23.6558484021892	23.721681513300524	25.959489530667128	23.73974489850662	24.56966323759834	23.645556341058775	23.4218235917241	23.66652764877818	24.46026140608367	23.712640155913107	23.62463535779265	23.981733858586182	23.389819716337037	24.94174785989285	23.4954867072568	24.42171936694764	24.771174382249548	26.58634401199372	25.979124997976207	24.604247405650696	24.830092154437175	25.929513629996084
P04040	22.111322913805417	21.79842927780566	22.136299060501116	22.79621405015559	22.442521732210004	22.845123836269757	22.54033770199146	22.88438923053103	22.771247029108956	22.266409169297866	22.099437823751067	23.24674724755247	21.690470570931986	22.38171007202004	22.80519180763057	22.6880803504043	22.790417126912708	23.47763608493397	22.416052950845156	22.691179239398423	22.80284981253279	20.723276600101634	21.27994196633398	23.693269677731834	22.632019418593522	22.691286864592872
P04075	24.56162187278003	23.843983515141087	23.474798315167142	24.061097630849417	24.0285665305224	23.81447712572821	23.8567540715027	23.65935694088747	25.317289366702127	23.684083457776865	24.38083401324471	24.295329201119348	24.83972036901719	23.417397071425633	24.506439055523664	25.020097666865414	24.52357431603804	24.492600288438595	23.08098010275449	24.285376762408795	23.687479141244516	23.2389463160175	23.893925661877034	25.86577124333776	25.245028844064954	24.215401051089525
P04080	24.933063469106763	24.56990678958538	25.049182648672037	25.158573745282663	24.51324805296744	24.12732607682775	25.235956019950066	25.19952389555789	23.955617580347614	24.982366367425257	25.710175083090313	25.469297693045835	23.928586039829682	24.93121437049006	24.98336881499501	23.853113129321095	24.973326480601468	24.15813321148158	25.072999901110638	25.049941895021576	24.97985830500874	25.301951988436915	24.198524560184815	23.478415151066727	23.175786308531485	23.979559586966865
P04083	22.103814837353696	23.297320532567404	22.555059807429892	22.651932398324032	23.489888291974793	23.01747105189179	23.80588493402361	21.943185142509773	23.95151040512075	23.107273408889615	23.56164395150781	22.836659399045704	23.697796870690734	22.922408292552554	23.874389207126207	24.41764065988297	23.34870462443166	24.17455099429276	23.479112112116333	24.49864729202515	24.31888871582252	23.282317866899255	22.437551443663985	25.450240859578564	25.319438804473855	24.840235148403703
P04114	17.896722202979092	18.37829898129387	19.694614490957953	21.196361852032982	20.854561537301294	20.4259248123343	22.979683793401747	20.014681711011573	21.880869791859396	21.092746595478353	18.917004929513098	22.326681570179016	21.006006655955414	19.565871501845237	20.638875410020596	20.97321340137694	19.659723841651036	20.839580053530884	20.59135023047186	21.221305815984344	20.877930800371733	20.86750605688647	18.008096872716862	21.04769073968017	21.11732475322181	21.277015010251308
P04179	24.80765705756933	23.732042424506616	22.44567519839954	23.28671995585845	22.961539609238457	22.68443242145647	24.10711184478634	21.5990846555869	23.61728104909828	22.582811870965116	24.453153860906745	24.04417508618274	24.889532766280904	23.53960186980943	23.054104017950806	25.51350811212854	24.276447240522913	24.41809249935667	23.97042841812782	23.927452242908302	24.408199916882165	24.33533225724088	23.81167527690438	24.676149814894096	25.483100246154137	24.606976941462428
P04196	21.571961978947165	21.360481905021118	21.34814271243875	21.186277886668876	21.732419418278628	21.390555058697693	23.553953625100434	21.70791350663812	21.80355265681792	21.51099748315716	21.953757683809208	21.597880310139068	22.63567038766081	21.547485142753303	20.5029145469924	18.4229559353125	18.940880162432908	18.93431473352635	24.00040472235372	20.97943207444476	25.488923929591945	22.90557705530666	23.68820606029142	19.79864511215763	21.387068805805114	22.24288542664817
P04216	21.875482875759957	21.95604101699697	23.79251344424847	22.332946515769486	24.469620714352207	24.803017303207305	23.739483672332327	24.124748665885726	23.111997741257795	23.871468591588723	23.23712488605567	23.943670846556298	22.780555346309878	22.209508750993415	22.723628364965762	22.615572427866432	21.714000876789704	22.762549273025083	24.762310615165788	22.054990210061327	22.54584389820689	22.8736114807239	22.75641604937533	22.641628351539808	22.681058524545975	22.711652899354817
P04217	20.32723807920567	21.719855142196515	20.891477299245054	21.635611582847964	21.491740625173613	20.99142730446424	23.217691966856805	21.23074434401536	22.63301542527261	21.081774829517354	21.5568344720404	22.919280723738048	21.415675202023994	19.900650324835837	22.325367534068498	20.87771235385945	19.89351496621206	21.32943110468971	21.392098504665896	20.116908319561833	20.16927689002045	21.337061777980388	22.011207751025132	21.347536145022232	21.191350434945342	22.627283346320986
P04233	23.945282611786673	23.125434462838083	22.08741555335883	21.44711089062944	21.8066776677008	22.26644874918741	22.446355641907815	21.78539308885274	22.111296546206844	21.78357792249569	23.716110798993277	22.379141938147097	23.34982088663736	21.341747238287624	22.515415760443716	21.845341768905318	21.360871056727063	21.514195634017092	20.999018062410265	21.749417394353884	23.202144199765097	23.593807017328526	22.002526701078487	20.6997995005865	20.45493610151786	20.806882491907444
P04279	23.299410284121016	23.237895503375128	23.299410284121016	23.253274198561602	23.284031588934546	23.314788979307487	23.161002027442773	23.268652893748076	23.130244637069826	24.0222089578852	23.314788979307487	23.3609250648669	23.099487246696885	23.39168245523985	23.299410284121016	22.48433943923804	23.1456233322563	23.14562333225631	23.314788979307487	23.191759417815714	23.145623332256296	23.130244637069826	23.207138113002188	22.961078990018645	23.00721507557806	23.05335116113747
P04350	19.158624099752608	19.247901369809775	19.070341551961466	18.68076187530426	18.379624035941795	18.993396781114846	19.259512956831532	19.056984711192523	19.188217914978008	19.081049171938897	19.175877850930327	19.110819769549693	19.094651864372175	19.165009780182164	18.984468924452138	19.151460720684284	19.264397906651325	19.15601606176295	19.071045612037288	19.006401986476067	20.201242803363723	20.899610306318944	19.47114929911926	18.579426571537873	19.19417140161959	19.690425439344953
P04406	22.932097124816117	22.762582922129145	22.48196431775507	23.226265825575023	22.896139669162142	23.46780609459669	23.500124692999556	22.10752993317158	23.287776953171296	22.500900517657033	22.588256360034215	23.047682762448456	23.293267516908738	23.26751105711127	23.523146234255705	22.913257149235136	23.464154787101265	22.81030166659761	22.965146453094196	23.980023233108312	21.202830589946732	21.39434688707039	21.134635399505555	23.579356411923428	22.96921433932426	21.491362048475448
P04424	20.346277490329726	20.85218328225668	21.03484428150029	21.349836143152686	21.6389593929306	21.192791822866504	20.74403523825844	21.8327804588416	21.655792131659766	21.192602719563485	21.08519645772173	22.042518322170736	21.692686249488187	21.982144367429832	22.766288328656252	21.863927522519592	21.44058570046591	22.580198404075674	21.32524272105142	21.807587249764296	21.126366704726934	21.18199109304362	21.111667102833753	21.56463376049038	20.378564010338565	21.278110355131336
P04440	20.79977604774588	21.22744811176523	21.39740553116691	21.35387727240176	21.46989479194291	21.439414043035107	21.72372180049325	21.937069082779832	21.41566878662537	21.443444035156716	21.330725576402912	21.446685854875668	21.43239991453816	21.432371562080835	20.956177037079378	20.45868795969246	21.464992683617314	21.57551779094255	22.254351293058324	21.54430286387183	21.557097365839468	21.46296787346333	21.451915035150986	22.515063993155934	21.57446433007114	21.610758147001484
P04632	19.50867185683633	20.676200884456545	20.920406784160477	19.089495517066723	21.453383484108585	20.18610976238771	19.037088436715308	20.262883316798252	19.370660163446658	18.965521077506093	19.7687121763042	16.138719194779565	18.11654764561974	17.255606655261055	19.018944120732023	18.855310194235585	19.060393622264957	18.966501358168617	22.16674914719491	20.492426797953748	19.316678174834614	19.31583674714432	20.063854066479188	18.942545798359884	18.929223108842333	19.212962373735948
P04731	22.16965926869316	25.678740479523633	20.72927202350329	23.417504907154274	20.30212672102548	19.84172180381168	20.03437177373629	22.215645639435532	22.417164646626965	20.833774979466067	20.788918743924583	19.98107282335388	22.48031914027582	25.34055083776984	20.307384790172122	22.142251485077377	21.340596148892722	22.097937990299496	21.831923506874254	21.827113460975085	22.65752112952076	24.0956120850963	25.346902122376015	22.705931553103945	21.7959447511346	21.90446520913309
P04733	24.496232345712272	23.506026045028577	24.652100416124043	24.0419302547309	24.175879508673724	23.02679855659727	22.872878296221025	25.92577748848132	24.14124562052355	25.05340275834514	24.772918534275256	23.4463157441462	25.50436784518757	26.918827538420366	24.245709911385582	22.5272692928658	24.700332939941816	25.713173493162817	24.469332688121213	21.936730132598434	25.580804678057035	25.37741600795869	23.070173643241297	25.378487552821184	23.87139790572096	26.382629106129247
P04792	25.007475829552952	24.650517359765786	25.28031211038514	24.80835797682652	23.879688642979037	24.43870058674338	24.71887999371534	24.28767433880938	24.636125520997183	24.69157883368065	25.653775037223838	24.51170307820454	24.68629830697043	25.129508606090837	24.488070523009412	25.998073737102157	24.47910880306306	24.265478803388195	24.37951321436038	24.35620172319386	25.510089033695095	25.807142032235976	24.923645395965615	25.488271520871592	24.674143578754098	25.328969026857354
P04839	21.799126936901754	21.9213590741655	21.726163721168902	21.76791651689859	21.71262479912049	21.712320773591667	21.895364425221363	21.694973268182768	21.88474328623959	21.699471672543435	21.77181018464034	21.829429267892877	22.043580952029966	20.953061202673695	21.769783406330237	21.92766867958088	21.87372445502766	21.810975510975275	21.69876409415204	21.8995138581687	21.945678817496674	22.002375719924956	21.918736783761073	21.95701110533949	22.009868921475274	22.582632345041347
P04843	21.782190640373265	21.768225326482305	21.01414252983902	21.10006948568643	22.039132526700424	21.052154814569754	21.676248942512153	21.08319661641991	22.19100396472698	20.95873943306861	21.171988396383952	21.696025584381516	21.420924793770492	21.58979168887852	22.274669175288544	20.850983204432705	21.99988683851429	23.294042129583318	20.952112305227843	21.61746715591069	22.36745010733312	21.48309233602815	22.484728577295577	19.648702220357613	20.96230915384031	21.932758724368245
P04844	19.690548601457962	19.357415700116082	17.11900446009888	20.05986200960135	18.682382591406625	18.33449452954305	19.920267040633398	18.788048930828648	20.28342339533137	19.431785455812744	19.14046791194389	18.101805203296223	21.164405958228492	19.253961398611537	19.52975384858093	19.7306873912007	20.09156057917118	20.456844770539	20.565009932295347	20.33704451880542	20.29111653607849	20.243315389955505	20.074325244772595	22.506600565872603	21.11538745763339	22.91464931888797
P04899	20.996239731236386	20.557616070512996	19.853876375151422	20.394343764431696	20.354253121736754	19.99806623902292	21.516378915756917	19.801940333587705	21.221992683349683	21.481242091487342	20.2564990287783	21.995696626123355	21.22387229202135	19.940519204001347	21.019218832980343	21.27735959790995	21.32884988173781	20.53780956926137	21.20381935760301	21.885758731109775	18.75174475750397	19.952718316796098	19.16954743499032	20.79084352850432	20.14190563813083	18.52357639941541
P05023	23.23246004751168	24.31723116797908	23.577581468681416	23.8875250407844	23.58626669492608	24.074994877051914	24.065938494551396	23.77868937249557	23.49615732797986	24.174140663987128	23.09185740712288	24.641220581611805	22.84437499454511	24.205100749920405	24.27702685891147	23.432076029148465	24.255671695900986	24.1658382293883	24.30632578174285	23.382245246060688	21.11812718535038	20.38374324952459	20.542942808303657	22.749360860219518	22.500309339301204	22.72657795615236
P05026	24.390478429730095	24.732293335879202	25.051270274402157	24.64502219450875	24.927300662979235	25.090138758724322	25.47306641649567	24.080539590154828	24.020538413147378	24.04636132381597	22.675858578231292	24.38083919957475	24.541904782639694	23.92984202055127	23.793574539350246	23.5707734844906	23.80291161707342	25.033130289304964	25.010244893892743	22.64652640006485	23.905363370622663	23.18713475434283	23.05572267713343	24.50449717709855	22.96754760575952	23.712408618924837
P05062	26.185986560537465	26.061439820793858	25.97919182819279	27.04916578983354	26.253156529826658	26.354212355603302	24.30844815608917	25.611542882040016	25.95407456203565	25.32430546954116	25.597812494048135	26.028933563863827	25.508384358274256	26.21518722757412	27.646773129410875	26.268583046468898	27.25327432027172	27.73842614632952	25.793460099997212	26.45597928743029	25.007887789263005	25.929996831365727	25.598301342251695	27.544994737235633	24.77106042089332	25.246434445914023
P05090	23.97415581961303	23.95986407870029	22.82057304043034	26.3472054380952	24.024183871652433	25.751829134951585	25.322863335172272	25.24451635747691	25.37083773917388	26.128403865709732	24.43863662764086	24.55728948767494	23.843841295883667	25.158375729929617	25.845333838731804	23.903023573731666	24.855730168650112	27.073801597572846	25.478958531940282	25.322851932645072	22.10482219857492	22.158830158220336	22.15667178332661	24.116329594183632	25.441072658570548	24.220099496079246
P05091	22.34002704767706	22.040729688218224	22.01923020991253	22.893878153718614	22.025406831688116	22.80575518177642	22.35583519249257	22.909206474795862	22.936749713549936	22.69729635418012	21.759033507720957	20.440477191536225	22.5275453431108	23.077026896555594	23.19341616575329	23.389008403888823	23.278876882213474	24.11870460374609	23.138549982116825	23.179005098002715	20.896182929276026	20.11160659522072	20.550348572513258	22.1434247295766	20.590006655143966	20.82961626841415
P05109	23.179562538883644	22.97588669963569	21.65425979768888	22.5553349433103	22.501084447479393	22.656203325690917	22.887452412257282	21.107601619158192	23.273692496235803	22.874017562335954	23.442516649100305	24.050777464468165	22.931467696770508	22.92356193394385	22.42819949541832	22.915100807852973	21.510314092205075	23.226727867750768	22.228041083288005	21.795401179047705	22.819094596898864	22.449937864084436	23.15284855103338	22.53009282860107	23.319098609648663	23.70740401012535
P05114	24.904735355886267	26.27317804612992	23.701220534697832	23.75724807125878	23.247941023603936	22.13059172774777	23.25991902679622	25.081440186929896	23.230509985373622	24.499452631717052	24.79421229974473	25.237661255647332	24.866092790218968	25.880280739440757	23.255500142993228	21.263368647985118	23.815825589533922	23.298807534992374	26.359513675609698	21.520792970169257	26.395275533997566	25.504360278852197	25.986244251297926	22.96392515216823	23.539063643488575	24.274367252767956
P05141	17.80595773727807	18.839482450543102	19.164744736231555	20.041493328538326	19.565114660361036	19.524652588399462	18.754756372591263	19.60900088308453	18.71262185071603	18.90052418152056	18.983361416765923	18.838155584540832	18.55049530966984	18.84460692505495	19.21597351664294	18.581977527141518	18.74270967550983	18.692312890811802	18.29966652061546	18.637950152897453	16.993875391172686	18.28775558510962	18.327609138523773	18.493254678570104	18.422571980414123	18.342385239337162
P05154	21.255239449891725	20.48716826702887	22.556122169176213	20.887673093824503	21.699232599399352	21.829110972231703	18.82935354736201	21.472626713087063	21.41688128264247	21.593607393716926	19.785293479825896	20.58211337866307	18.78495606130141	19.973792169313207	19.53977142985999	20.326237532031147	18.810522647086753	21.355820025784727	21.445108830696434	20.62541889003993	20.452324432032707	22.920497765265953	19.64758621228991	21.097380790655784	20.633394054873513	19.291811275677745
P05155	22.81544545428286	23.89193875251006	23.25725230176213	24.33481333469368	23.899116618733593	22.47282799116146	25.687958631446996	23.048852700984803	24.601800446888795	22.556680649225083	23.545304566935584	26.29179609141236	23.704678846523297	22.875354561486006	24.334798556210423	23.452339321950337	22.435285281681995	23.243240543309405	22.896463224876516	24.68173662575648	20.558374317268658	22.809198738372217	22.005644003003923	22.066677114610684	23.906313315822423	19.14865328546153
P05156	23.822956544112856	24.157217289857133	20.74301409111615	24.49591326651197	24.93232032169946	25.031049934583606	26.164785272009226	24.46726082726698	24.08922497620728	24.160281246085077	24.95193559602103	25.0974582780536	24.033486584047736	23.596258532866358	24.215759409650403	23.40227857254517	24.15260037282527	24.049689351352637	23.351142142179476	24.06316870267466	24.332654364747825	25.42220050167681	24.579908460693304	23.974535701230252	23.69560797379669	24.125239063208795
P05165	21.0962748265462	21.033985783544974	21.50554984083785	21.44992870487344	22.20376436811591	21.551733459089313	20.497703612644557	21.733428196270552	22.086993076804887	20.919964370327058	21.210244446126495	22.044578261810788	22.995991934983973	22.350000373915556	22.55924244651125	23.263983539502938	22.963943015603896	22.550712859009383	22.096775086123706	21.783823877253376	22.497787755618408	22.149004382561326	20.7950662997738	23.30783028271187	22.623277522025447	21.24704396374067
P05166	20.206122627741102	20.87931183494723	20.23972064745773	20.11157121541108	20.586976666901194	20.550766686040966	18.926057141332983	20.8469094223945	21.01925160095937	20.850512451649	20.20297726970074	20.582845312995968	21.17939276613857	21.490827024826814	20.843143570984573	21.460560081125166	21.512172188344216	21.928612017994347	20.830108838819164	21.174520949912043	19.93531612290087	19.604660671710356	19.77238493399191	21.123571654712983	20.455942409329047	20.846004143964226
